census_year,HEI_code,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses
2019,2184,FACULDADE CNEC GRAVATAÍ,private_nonprofit,faculty,407,4,43,4309209,1,349236270.81,494225.04,24635308.31,148751181.65,61371761.13,5298224.23,16906426.05,4196128.03,0,96667425.6
2019,2186,FACULDADE SALESIANA DOM BOSCO,private_nonprofit,faculty,1433,1,13,1302603,2,10818333.16,0,2340140.42,3406521.9,637040.28,344584.26,7254546.72,13731.52,6902.61,5412565.65
2019,2189,FACULDADE DO MARANHÃO,private_for_profit,faculty,1306,2,21,2111300,2,22358245.27,0,1870235,3786863,1923565,3615145.61,3488608.64,2101400,1215000,1710000
2019,2191,FACULDADE ANHANGUERA DE PELOTAS,private_for_profit,faculty,16452,4,43,4314407,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,2192,INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI,private_nonprofit,faculty,1439,4,43,4310801,2,3769076.47,0,270764.58,1250227.65,686002.66,565687.87,1671592.6,0,0,208970.64
2019,2194,FACULDADE ANHANGUERA DO RIO GRANDE,private_for_profit,faculty,16452,4,43,4315602,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,2198,FACULDADE MONTEIRO LOBATO,private_nonprofit,faculty,1443,4,43,4314902,1,1441465.32,195026.94,0,288894.89,145274.32,146749.19,232906.61,109394.73,0,0
2019,2200,FACULDADE VALE DO GORUTUBA,private_for_profit,faculty,1444,3,31,3145059,1,13466398.24,0,306969.33,3398447.52,1456477.5,1519504.76,2210570.71,3341142,227062,301088.81
2019,2202,INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA,private_for_profit,faculty,15680,4,41,4109609,1,3912985.71,0,0,1650430.7,567136.61,452360.88,2666181.72,0,0,0
2019,2205,Faculdade REGES de Tupi Paulista,private_nonprofit,faculty,1449,3,35,3555109,1,830714.93,0,3218.24,395812.08,147140.6,452823.62,226842.24,0,0,0
2019,2220,Faculdade Doctum de Juiz de Fora,private_nonprofit,faculty,218,3,31,3136702,1,210794793.48,0,2060157.78,38168919.44,25013994.44,15251434.3,43401654,3158862.66,0,89665714.19
2019,2222,Centro Universitário do Rio São Francisco Unirios,private_for_profit,university_center,1457,2,29,2924009,2,25193399.38,0,3041394.6,4552117.48,2801915.29,4822354.98,1126212.78,367400.96,0,4343498.4
2019,2229,FACULDADE VICTOR HUGO,private_for_profit,faculty,2124,3,31,3163706,1,73646518.84,0,5398037.96,21211688.22,16802356.8,8703844.8,22787882.01,1915182.03,1185729.19,8258544.4
2019,2233,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE,private_for_profit,faculty,1461,3,31,3106200,1,7852139.41,0,236078.58,2026118.67,609015.5,1020917.73,3091535.63,550393.84,15473.6,9919
2019,2237,FACULDADE TEOLÓGICA BATISTA EQUATORIAL,private_nonprofit,faculty,1463,1,15,1501402,1,1149280.63,0,210033.57,236505,344457.84,595344,480780,0,0,20560
2019,2240,FACULDADE DE FORTALEZA,private_for_profit,faculty,1081,2,23,2304400,1,10453790.66,0,456324.06,3543203.33,678534.98,1932058.26,8959218.44,0,0,0
2019,2241,CENTRO UNIVERSITÁRIO DO SUDESTE MINEIRO,private_for_profit,university_center,2415,3,31,3136702,1,2305821227.06,0,448153348.67,347194794.26,277230567.88,383647955.06,1590883520.05,18766883.39,0,0
2019,2242,FACULDADE DO RECIFE,private_for_profit,faculty,1125,2,26,2611606,1,16055941.9,0,1232239.4,4633234.85,665855.43,2752949.31,13663110.14,0,0,0
2019,2243,FACULDADE PARAÍBANA,private_for_profit,faculty,588,2,25,2507507,1,10018955.12,0,715296.67,4106387.95,744805.15,2011555.5,10391971.8,0,0,0
2019,2244,FACULDADE DA CIDADE DE MACEIÓ,private_for_profit,faculty,637,2,27,2704302,1,91115291.37,0,236596.29,2312687.53,481050.6,1333907.91,4127646.04,4647001.39,0,0
2019,2245,FACULDADE DO ESPÍRITO SANTO,private_for_profit,faculty,581,3,32,3205309,1,10994723.7,0,784521.11,3872927.64,462418.82,1964530.76,6595068.37,0,0,0
2019,2246,FACULDADE METROPOLITANA DE CIENCIAS E TECNOLOGIA,private_for_profit,faculty,15823,2,24,2403251,2,272941.56,110000,30000,89753.25,53614.78,41653.98,40000,0,0,0
2019,2247,Faculdade Paulista São José,private_nonprofit,faculty,13474,3,35,3550308,1,2958890.99,0,0,391406.4,214226.3,2e+05,98542,41658,38000,428952.22
2019,2248,FACULDADE SERGIPANA,private_for_profit,faculty,519,2,28,2800308,1,166292073.51,0,14978966.61,39683391.36,8394753.23,23533223.7,105278248.89,0,0,0
2019,2256,Faculdade Stella Maris - FSM,private_for_profit,faculty,3094,2,23,2304400,1,438105.57,0,0,97080.51,107937.45,75566.16,22175.5,31504.44,4125,10450
2019,2257,FACULDADE DIADEMA,private_nonprofit,faculty,16134,3,35,3513801,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,2264,FACULDADE DE COMUNICAÇÃO PITÁGORAS UNIDADE GUARAPARI,private_for_profit,faculty,14514,3,32,3202405,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,2266,FACULDADE CAMBURY DE FORMOSA,private_for_profit,faculty,15817,5,52,5208004,1,1406566.27,0,5292.22,722820.75,303192.92,122207.47,524547.93,0,0,618282.48
2019,2270,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA,private_nonprofit,faculty,1477,3,31,3125101,2,14364600.11,0,519517.69,3118578.12,2030828,2755594.35,591373.56,2e+05,0,1791133.98
2019,2271,FACULDADE PITÁGORAS DE IPATINGA,private_for_profit,faculty,1204,3,31,3131307,1,620101531.22,0,108644988.89,109667973.44,624036.96,58482188.24,111079420.2,20048344.87,0,278085110.3
2019,2275,FACULDADE SANTO AGOSTINHO,private_for_profit,faculty,1264,3,31,3143302,1,125655217.15,0,59050.11,15605244.19,8103144.31,13353675.62,7434142.87,3636137.1,0,30191594.37
2019,2279,Centro Universitário Metrocamp Wyden,private_for_profit,university_center,1223,3,35,3509502,1,264954853.11,0,14072102.3,58185510.29,18852824.75,46259535.22,90471403.69,3752572.04,0,6147071.63
2019,2282,FACULDADE DE CAFELÂNDIA,private_for_profit,faculty,1483,4,41,4103453,1,1194302.41,0,5919.23,361001.27,227523.79,207945.06,278748.67,0,0,124636.72
2019,2287,ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA,private_nonprofit,faculty,3337,4,43,4314902,1,666668.99,0,139163.91,300890.15,58498.44,142595.79,172860.94,0,0,0
2019,2288,FACULDADE ALMEIDA RODRIGUES,private_for_profit,faculty,1495,5,52,5218805,2,4758193.49,0,0,1303097.82,909992.31,766806.47,401106.44,330987.55,261822.66,259995.55
2019,2289,FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO,private_nonprofit,faculty,1488,3,35,3502804,1,376018,0,0,78640.88,70018.64,61276.72,99600.95,2212.65,0,0
2019,2297,FACULDADE DE DIREITO DE SANTA MARIA,private_for_profit,faculty,1493,4,43,4316907,2,12145597.61,0,338427.33,2400640.2,1020393.24,1124055.29,2689381.94,20801.44,0,1661429.32
2019,2301,FACULDADE FIDELIS,private_nonprofit,faculty,1498,4,41,4106902,2,659962.35,380000,69048.66,437770.46,149073.39,149162.98,88415.99,3698,5000,273325.85
2019,2308,FACULDADE GEREMÁRIO DANTAS,private_nonprofit,faculty,1502,3,33,3304557,2,50000,1e+05,0,26000,16590,8000,0,0,0,12000
2019,2311,FACULDADE KENNEDY DE MINAS GERAIS - FKMG,private_for_profit,faculty,17160,3,31,3106200,1,52869261.6,0,896311.46,19428241.02,8288194.57,4014441.06,10233749.65,378958.85,568438.28,7579177.01
2019,2312,FACULDADE LUTERANA RUI BARBOSA,private_nonprofit,faculty,1147,4,41,4114609,1,4437118.58,0,0,1579712.27,1579412.27,606919.94,708157.49,295059.78,9238,268846.4
2019,2319,ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA,private_for_profit,faculty,16452,4,42,4216602,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,2320,INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU,private_for_profit,faculty,1501,3,32,3205200,2,342200,0,0,110000,61953.38,45657.39,0,15700,0,50230
2019,2323,FACULDADE DA AMAZÔNIA,private_for_profit,faculty,1513,1,11,1100304,1,3670025.47,0,93650.36,927297.93,501018.7,399919.39,947569.2,570204.3,68932.46,131296.2
2019,2324,FACULDADE UNIÃO BANDEIRANTE,private_for_profit,faculty,16452,4,42,4216602,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,2328,FACULDADE ITEANA DE BOTUCATU,private_nonprofit,faculty,700,3,35,3507506,2,5964571.75,0,3970,1057059.45,862058.68,813450.23,365615.97,88871.84,14671.63,68843.66
2019,2330,Faculdade Cândido Rondon,private_for_profit,faculty,16064,5,51,5103403,2,3253551.29,0,0,490060.44,121866.23,165220.2,368946.99,257150.75,26562.94,338626.95
2019,2332,FACULDADE CORPORATIVA CESPI,private_for_profit,faculty,1521,3,35,3538808,1,792000,0,0,453033,184002,219384,172536,0,0,98935.2
2019,2334,FACULDADE CNEC RIO DAS OSTRAS,private_nonprofit,faculty,407,3,33,3304524,1,349236270.81,494225.04,24635308.31,148751181.65,61371761.13,5298224.23,16906426.05,4196128.03,0,96667425.6
2019,2336,CENTRO UNIVERSITÁRIO MONTES BELOS,private_for_profit,university_center,1526,5,52,5220108,2,60949176.31,0,0,31867673.89,9397539.77,9218998.96,1819213.35,0,2108169.56,38227467.57
2019,2343,Centro Universitário U:VERSE,private_for_profit,university_center,1534,1,12,1200401,2,18033249.97,0,10683.08,3935171.2,1686501.94,2305981.92,0,429405.59,0,8632810.32
2019,2346,INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER,private_nonprofit,faculty,1536,4,43,4314100,2,201883.23,30133.53,43620.24,238583.14,70687.14,51050.34,352246.23,0,0,54712.16
2019,2350,ESCOLA SUPERIOR MADRE CELESTE,private_for_profit,faculty,1539,1,15,1500800,1,22634810.44,0,0,5768101.08,1927067.62,3540029.55,4417033.85,2152687.16,0,0
2019,2351,FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS,private_nonprofit,faculty,829,3,32,3201308,1,3090525.28,0,154733.62,803567.08,424650.31,732994.21,721931.25,446243.22,130611.09,1976684.61
2019,2355,FACULDADE ANHANGUERA DE MATÃO,private_for_profit,faculty,16452,3,35,3529302,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,2356,FACULDADE PAN AMERICANA,private_nonprofit,faculty,1543,1,15,1502202,1,1462950,0,0,527600,221762,253110,396432,63820,0,0
2019,2361,FACULDADE PADRÃO,private_for_profit,faculty,1544,5,52,5201405,2,692387,0,65977,344500,58500,23360,0,0,0,0
2019,2365,CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS,private_nonprofit,university_center,278,1,17,1721000,2,58612525.71,0,279800,16337331.13,5876233.37,4873085,11156648,1789567.43,397165,6638451
2019,2368,FACULDADE SÃO LEOPOLDO MANDIC,private_for_profit,faculty,1547,3,35,3509502,2,139762567.48,0,0,29198213,7037172,15785801.43,49767925.78,16503085.18,3751229.06,19346415.96
2019,2369,INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO,private_for_profit,faculty,1548,4,42,4209102,2,2472164.44,0,19950.15,969805.69,126074.74,386865.9,133472.08,0,0,108899.89
2019,2380,Faculdade Estácio do Amapá - Estácio Amapá,private_for_profit,faculty,545,1,16,1600303,1,1229570897.03,0,16485228.64,128428617.52,47668847,45810500.09,150085648.39,0,0,207299413.53
2019,2383,FACULDADE MERIDIONAL,private_for_profit,faculty,1554,4,43,4314100,1,73846796.92,0,3600843.52,17023138.17,4517125.57,13778299.56,20256325.44,3127380.43,2523330.72,7903999.2
2019,2389,FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI,private_nonprofit,faculty,1557,3,35,3530607,2,901600.79,135445,51789.2,449657.89,70824,253053.68,168072.85,50829.2,5520,30152.55
2019,2397,FACULDADE FUCAPE,private_nonprofit,faculty,1562,3,32,3205309,1,13317967.6,0,540106.33,3996925.29,2482504.15,3663907.36,466741.14,261998.56,2595233.4,328253
2019,2399,FACULDADE DE SOROCABA,private_for_profit,faculty,16878,3,35,3552205,1,342788356.58,0,146036.64,55483401.5,33771160.49,9875203.76,33583552.26,0,0,54292539.88
2019,2402,Faculdade de Tecnologia e Ciências,private_for_profit,faculty,1564,2,29,2927408,2,26922604,0,112985,2958015,2426941,3787382,2309635,29919148,0,7277220
2019,2408,FACULDADE ESAMC SANTOS,private_for_profit,faculty,1567,3,35,3548500,1,22487420,0,0,4313477,480287,2732587,1917548,0,1031682,0
2019,2409,CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA,private_nonprofit,university_center,131,2,26,2604106,1,58149833.39,677758.94,8139103.77,20232209.24,12153175.24,5286393.79,7390583.06,1089255.48,17216,15993636.54
2019,2410,FACULDADE CEARENSE,private_nonprofit,faculty,1569,2,23,2304400,1,14683109.92,0,0,4284112.07,850848.59,2066085.99,5268010.57,0,0,1904732.81
2019,2413,FACULDADE DE ENSINO SUPERIOR DE FLORIANO,private_for_profit,faculty,1570,2,22,2203909,1,18671256.64,0,1105121.75,2522096.65,876511.53,2515419.99,0,2990471.71,0,6149475.89
2019,2420,FACULDADE PARANAENSE,private_for_profit,faculty,2415,4,41,4106902,1,2305821227.06,0,448153348.67,347194794.26,277230567.88,383647955.06,1590883520.05,18766883.39,0,0
2019,2423,FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS,private_nonprofit,faculty,1577,3,31,3143302,2,6342995.19,0,758870.28,4152689.12,2411470.27,495212.79,604041.06,676223.32,131289.1,285923.12
2019,2426,FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA,private_for_profit,faculty,1578,1,15,1501402,1,18913360.51,0,117875.19,4011734.8,1202571.69,3842427.1,1892401.56,761330.68,180859.94,229772.79
2019,2427,FACULDADE LUSÓFONA DA BAHIA,private_for_profit,faculty,1579,2,29,2927408,2,941467.25,0,0,119163.51,99350.68,73202.24,0,0,0,626234.74
2019,2428,FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS,private_for_profit,faculty,1580,3,31,3111606,1,4375014.5,0,0,1306059.84,496715.8,425356.8,110235.36,529830.18,25410.72,324478.74
2019,2436,Instituto de Ensino Superior Brasileiro,private_nonprofit,faculty,16739,1,13,1302603,1,43407.61,0,0,145532.85,20993.56,39148.31,93291.52,0,0,51983.24
2019,2437,FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS,private_for_profit,faculty,14514,2,29,2931350,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,2440,FACULDADE CIDADE DE JOÃO PINHEIRO,private_nonprofit,faculty,1590,3,31,3136306,1,3390300.92,0,0,663577.69,589819.48,763962.75,212811.58,0,0,0
2019,2442,FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO,private_nonprofit,faculty,829,3,32,3201308,1,3090525.28,0,154733.62,803567.08,424650.31,732994.21,721931.25,446243.22,130611.09,1976684.61
2019,2443,FACULDADE FUNORTE DE JANAÚBA,private_for_profit,faculty,17161,3,31,3135100,1,12160891.76,0,22577.14,3869191.23,2097332.97,828066.34,1467683.11,42076.07,83995.65,1018679.52
2019,2444,Faculdade Unirb - Barreiras,private_nonprofit,faculty,16248,2,29,2903201,1,27022410,0,0,2138647,1151580,1216450,2588038,0,436800,3252722
2019,2450,FACULDADE PROMOVE DE BELO HORIZONTE,private_for_profit,faculty,17160,3,31,3106200,1,52869261.6,0,896311.46,19428241.02,8288194.57,4014441.06,10233749.65,378958.85,568438.28,7579177.01
2019,2456,FACULDADE DE ADMINISTRAÇÃO DE CHAPADÃO DO SUL,private_nonprofit,faculty,1600,5,50,5002951,1,211096.07,1593800.34,42226.82,536764.13,230041.77,158663.6,0,0,0,756283.89
2019,2459,FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ,private_for_profit,faculty,1603,1,15,1501402,1,5815031.42,0,163574.34,1692035.04,834202.29,898858.31,0,0,0,4264581.71
2019,2460,FACULDADE ESTÁCIO DE NATAL,private_for_profit,faculty,545,2,24,2408102,1,1229570897.03,0,16485228.64,128428617.52,47668847,45810500.09,150085648.39,0,0,207299413.53
2019,2462,FACULDADE SÃO LUÍS,private_nonprofit,faculty,15028,4,42,4202909,2,1727804.94,0,98463.98,730597.97,243532.32,300524.1,219343.02,0,0,9388.56
2019,2465,FACULDADE IBMEC SÃO PAULO,private_for_profit,faculty,1223,3,35,3550308,1,264954853.11,0,14072102.3,58185510.29,18852824.75,46259535.22,90471403.69,3752572.04,0,6147071.63
2019,2466,FACUDADE IEDUCARE - FIED,private_for_profit,faculty,1608,2,23,2313401,2,2912210.29,420618.32,20932.51,900342.1,405102.12,50142.12,198912.9,210291.82,168724.13,101210.2
2019,2468,INSTITUTO TEOLÓGICO FRANCISCANO,private_nonprofit,faculty,442,3,33,3303906,2,183076.01,0,73226.14,506944.93,336743.88,260219.28,413181.36,34873.79,0,6429.55
2019,2469,INSTITUTO MACAPAENSE DE ENSINO SUPERIOR,private_for_profit,faculty,1612,1,16,1600303,1,8186279.62,0,0,3093132.39,1013547.46,666261.6,59730.09,1748023.29,635111.22,115600.68
2019,2470,INSTITUTO SALVADOR DE ENSINO E CULTURA,private_for_profit,faculty,2415,2,29,2927408,1,2305821227.06,0,448153348.67,347194794.26,277230567.88,383647955.06,1590883520.05,18766883.39,0,0
2019,2474,FACULDADE MARIA MILZA,private_for_profit,faculty,1616,2,29,2909802,2,10964811.88,0,0,1796254.92,2809526.9,2706627.27,183102.83,880697.85,151716.23,146000.46
2019,2475,FACULDADE DOM LUCIANO MENDES,private_nonprofit,faculty,1615,3,31,3140001,2,407805.6,279140.8,180799.99,349975.14,132166.81,161422.67,183065.69,0,0,0
2019,2477,FACULDADE DE ADMINISTRAÇÃO DE MARIANA,private_nonprofit,faculty,1618,3,31,3140001,1,2003298.25,0,341.3,841020.91,709819.79,607491.11,913157,0,0,0
2019,2478,FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL,private_for_profit,faculty,1619,4,43,4308607,1,3830706.79,0,21917.31,781227.06,428882.27,747855.09,1480357.14,0,0,0
2019,2484,FACULDADE PROCESSUS,private_nonprofit,faculty,14143,5,53,5300108,2,23589677.8,0,22846.89,7025330.11,2575214.08,4116454.76,8162345.35,0,0,0
2019,2485,FACULDADE CATÓLICA DE FORTALEZA,private_nonprofit,faculty,1624,2,23,2304400,2,3229597.65,0,1849781.35,1315317.4,801251.1,949888.71,822386.17,0,68030,5175
2019,2488,FACULDADE ANGLICANA DE ERECHIM,private_nonprofit,faculty,1623,4,43,4307005,2,4477171.71,0,82792.04,1263747.04,1147569.21,464950.89,2028816.16,0,0,1272644.3
2019,2491,INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP,private_nonprofit,faculty,890,5,53,5300108,1,5e+05,0,0,2e+05,50000,70000,180000,0,0,0
2019,2494,Centro Universitário FUNVIC,private_nonprofit,university_center,3450,3,35,3538006,1,18719629.56,6166258.82,7623931.85,11110265.65,3703421.87,1608822.16,14748848.64,188375.76,565975.89,1
2019,2497,CENTRO UNIVERSITÁRIO ATENEU,private_for_profit,university_center,1629,2,23,2304400,2,46748706.64,0,350988,7436860.71,8120482.63,10101948.64,5410551.79,4075264.38,0,8899751.04
2019,2500,FACULDADE EINSTEIN,private_for_profit,faculty,1633,2,29,2927408,2,497653.9,50345.78,29735.98,198785.6,79123.9,40234,10234,98546,4890.9,20345.9
2019,2501,FACULDADE ESTÁCIO DE SÁ DE GOIÁS,private_for_profit,faculty,119,5,52,5208707,1,3553816632.94,0,56775890.41,358666741.83,277851048.19,163682480.19,743589301.73,0,0,163018112.07
2019,2511,FACULDADE DE DIREITO UNIDADE GUARAPARI,private_for_profit,faculty,14514,3,32,3202405,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,2513,Faculdade Positivo Londrina,private_for_profit,faculty,1638,4,41,4113700,2,6050917.86,0,292953.06,2157129.68,1022844.37,2429219.54,4643408.38,947438.6,169334.74,0
2019,2514,Faculdade de Ciências Educacionais do Rio Grande do Norte,private_nonprofit,faculty,16217,2,24,2408102,1,434772.44,0,366746.41,134794.1,197402.94,127750.87,0,0,7374.9,213762
2019,2521,INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ,private_for_profit,faculty,1644,2,22,2202307,1,1009200,0,0,174110,65300,74360,250100,235100,94120,115020
2019,2530,FACULDADE DE GUARULHOS,private_for_profit,faculty,16134,3,35,3518800,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,2532,FACULDADE DO SUDESTE GOIANO,private_for_profit,faculty,1650,5,52,5217401,1,2430666,0,8152,780200,103816,180010,363424,0,0,0
2019,2536,FACULDADE RORAIMENSE DE ENSINO SUPERIOR,private_for_profit,faculty,1653,1,14,1400100,2,3566507.01,0,3326.17,1049295.18,712991.05,381194.62,392179.37,0,27238,187933.35
2019,2537,FACULDADE SÃO GERALDO,private_for_profit,faculty,1654,3,32,3201308,1,16934634.8,0,558839.61,1889842.64,688981.07,2657454.43,0,623540.15,0,6885077.92
2019,2538,FACULDADE VENDA NOVA DO IMIGRANTE,private_for_profit,faculty,1655,3,32,3205069,2,4563683.67,117542.27,7503.22,947612.17,510252.71,1349985.92,990884.49,617013.63,80444.36,0
2019,2539,FACULDADE EVANGÉLICA DO MEIO NORTE,private_nonprofit,faculty,16015,2,21,2103604,1,939997.55,271515.75,0,398250.03,355120.02,111321.01,52400.2,35950.03,28950.01,225522
2019,2548,"FACULDADE DE TEOLOGIA, FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL",private_for_profit,faculty,2602,1,15,1508100,1,7168415.24,0,2894.24,1780375.67,295247.15,857923.43,3974874.31,0,0,0
2019,2553,Faculdade Dom Pedro II - Luis Eduardo Magalhães,private_for_profit,faculty,2274,2,29,2919553,2,232884,0,845,90920,27732,39451,69745,0,0,0
2019,2554,FACULDADE DE EDUCAÇÃO SANTA TEREZINHA,private_for_profit,faculty,1664,2,21,2105302,2,11505797.19,0,0,3362571.07,2028756.61,1786755.73,3164438.25,0,0,0
2019,2556,FIAM-FAAM - CENTRO UNIVERSITÁRIO,private_nonprofit,university_center,262,3,35,3550308,1,437348117.52,0,6362311.21,90304800.68,35933692.09,55005134.8,202178299.54,16911978.26,3147899.18,18348256.99
2019,2560,FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA,private_for_profit,faculty,1667,2,29,2910800,2,24663241.73,0,562461.13,3536492.79,1515639.77,2237636.77,2163656.24,2773539.99,218624.13,1052412.69
2019,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,federally_owned,university,14341,2,25,2504009,2,833615479,37238776.45,0,406350197.94,0,103177811.43,113089787.22,37320955.45,3004871.3,176548240.07
2019,2565,ABEU - CENTRO UNIVERSITÁRIO,private_nonprofit,university_center,323,3,33,3300456,2,27053180.59,474416.4,0,10074785.08,9675091.5,4164983.4,0,0,0,10132764.41
2019,2566,INSTITUTO DE ENSINO SUPERIOR DE OLINDA,private_for_profit,faculty,1125,2,26,2609600,1,16055941.9,0,1232239.4,4633234.85,665855.43,2752949.31,13663110.14,0,0,0
2019,2568,FACULDADE ZACARIAS DE GÓES,private_nonprofit,faculty,1668,2,29,2932903,1,6082084.08,0,0,1274707.64,443376.57,951355.07,1302418.69,1053019.36,517329.84,0
2019,2569,FACULDADE DE TECNOLOGIA FAESA,private_for_profit,faculty,1669,3,32,3205309,1,2234825.45,0,2048888,341222.33,380444.22,480343.22,380333.44,0,0,2507522.22
2019,2571,CENTRO UNIVERSITÁRIO REDENTOR,private_nonprofit,university_center,1671,3,33,3302205,1,131388395.13,0,2115033.89,31707288.83,4965071.09,16512854.4,25648572.6,7815703.2,14030118.19,28083015.41
2019,2572,"FACULDADE REGIONAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE CANDEIAS",private_for_profit,faculty,1672,2,29,2906501,2,858878.61,0,0,321444.18,254611.96,295232.41,0,0,0,0
2019,2573,FACULDADE TEOLÓGICA SUL AMERICANA,private_nonprofit,faculty,1673,4,41,4113700,1,5827326.07,0,1247603.8,1388136.48,1088377.99,1698286.72,0,0,0,3003855.91
2019,2575,FACULDADES INTEGRADAS SOARES DE OLIVEIRA,private_nonprofit,faculty,94,3,35,3505500,2,597649,38650.35,9000,146987.9,164789.68,28790.45,9600,58790.6,7580,8900
2019,2576,FACULDADES PITÁGORAS UNIDADE GUARAPARI,private_for_profit,faculty,14514,3,32,3202405,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,2579,CENTRO UNIVERSITÁRIO ATENAS,private_for_profit,university_center,1675,3,31,3147006,2,64305803.97,0,3674207.49,20855470.9,5213867.72,8615071.05,12821186.38,292175.31,954264.73,1657934.24
2019,2581,FACULDADE SÃO SALVADOR,private_for_profit,faculty,1676,2,29,2927408,2,16807622.52,0,0,1605951.89,473907.48,1289512.82,6634735.95,241329.38,0,2510362.78
2019,2582,FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ,private_nonprofit,faculty,1677,4,41,4119608,1,9807966.55,0,135351.1,1745434.88,645571.81,852347.86,139362.61,1553539.7,5607.28,2688516.25
2019,2591,EPGE Escola Brasileira de Economia e Finanças,private_nonprofit,faculty,110,3,33,3304557,2,39882206.34,0,0,11546524.41,4765546.5,10831245.85,1768679.26,10646622.89,323587.43,0
2019,2593,FACULDADE DE JUAZEIRO DO NORTE,private_for_profit,faculty,1684,2,23,2307304,2,19711873.64,0,50100,8787458.65,1680057,3334801.85,419206.08,81004.01,780420.8,168494.15
2019,2613,Centro Universitário Meta,private_for_profit,university_center,1897,1,12,1200401,1,45602452,0,847984,7511200,2214352,3203320,7064339,1358162,0,5899382
2019,2616,FACULDADE SANTO ANTÔNIO DE PÁDUA,private_for_profit,faculty,1698,3,33,3304706,1,7497794.43,0,50508.76,2177109.41,843017.14,1084772.62,0,70738.42,0,3211874.35
2019,2617,FACULDADE SÃO BENTO DO RIO DE JANEIRO,private_nonprofit,faculty,1699,3,33,3304557,2,1319808.48,0,0,739761.42,175288.2,441155.2,13114.95,0,0,0
