program_code,HEI_code,active,program_name,campus_code,program_cine_code,degree_type,program_type,course_load,percent_dist,students_enrolled
1073876,4097,active,GESTÃO FINANCEIRA,101239,0412G01,technology,classroom,1700,30,40
1073877,13796,active,ADMINISTRAÇÃO,1069978,0413A01,bachelor,classroom,3200,20,56
1073879,13796,active,PEDAGOGIA,1069978,0113P01,license,classroom,3200,20,85
1074001,13486,active,ENFERMAGEM,1042119,0913E01,bachelor,classroom,4100,20,115
1074019,945,active,ADMINISTRAÇÃO,658178,0413A01,bachelor,classroom,3600,0,43
1074020,2571,active,DIREITO,659215,0421D01,bachelor,classroom,4120,0,249
1074022,2754,active,FARMÁCIA,659281,0916F01,bachelor,classroom,4050,16,204
1074143,1487,active,CIÊNCIAS CONTÁBEIS,1004316,0411C01,bachelor,classroom,3420,20,49
1074145,1487,active,ENFERMAGEM,1004316,0913E01,bachelor,classroom,4200,20,182
1074156,2122,active,LETRAS - PORTUGUÊS E ESPANHOL,100687,0115L12,license,classroom,3716,20,86
1074202,1641,active,ENFERMAGEM,23234,0913E01,bachelor,classroom,4040,10.39,6
1074227,3333,active,PRODUÇÃO MULTIMÍDIA,139008,0211P05,technology,classroom,1700,30,6
1074296,4613,active,EDUCAÇÃO FÍSICA,659885,0114E03,license,classroom,3200,18.75,25
1074320,12928,active,ADMINISTRAÇÃO,1073375,0413A01,bachelor,classroom,3040,20,72
1074392,13695,active,MATEMÁTICA APLICADA,1042718,0541M02,bachelor,classroom,2580,0,67
1074407,1060,active,GESTÃO DE RECURSOS HUMANOS,1047118,0413G07,technology,classroom,1800,14.29,0
1074413,1060,active,GESTÃO PÚBLICA,1047118,0413G12,technology,classroom,1620,7.14,149
1074416,4097,active,ADMINISTRAÇÃO,101239,0413A01,bachelor,classroom,3480,30,78
1074417,2620,active,MATEMÁTICA,1082344,0114M01,license,classroom,3450,0,26
1074594,3817,active,COMUNICAÇÃO SOCIAL,1054601,0321J01,bachelor,classroom,2760,0,141
1074619,3333,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1700,0,529
1074656,13648,active,ADMINISTRAÇÃO,1042427,0413A01,bachelor,classroom,3168,0,39
1074692,13648,active,CIÊNCIAS CONTÁBEIS,1042427,0411C01,bachelor,classroom,3168,0,18
1074711,5285,active,GESTÃO DA QUALIDADE,660041,0413G02,technology,classroom,1620,0,32
1074817,482,active,GESTÃO COMERCIAL,,0416G01,technology,distance,1640,0,17
1074957,2754,active,FISIOTERAPIA,659281,0915F01,bachelor,classroom,4000,16,146
1075099,1081,active,ENGENHARIA DE PRODUÇÃO,139417,0725E02,bachelor,classroom,4520,2,76
1075152,13845,active,INTERDISCIPLINAR EM CIÊNCIAS DO TRABALHO,1059372,0388P01,bachelor,classroom,2400,0,61
1075349,13883,active,ADMINISTRAÇÃO,1043728,0413A01,bachelor,classroom,3000,20,87
1075352,474,active,CIÊNCIAS BIOLÓGICAS,1041001,0511B01,bachelor,classroom,4400,1,49
1075353,13883,active,AGRONEGÓCIO,1043728,0811A03,technology,classroom,2480,20,48
1075392,13828,active,ENFERMAGEM,1043528,0913E01,bachelor,classroom,4000,40,210
1075443,13865,active,GESTÃO DE RECURSOS HUMANOS,1091818,0413G07,technology,classroom,1600,20,94
1075470,13782,active,FILOSOFIA,1076709,0114F01,license,classroom,2960,0,0
1075479,4863,active,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,659955,0714E05,bachelor,classroom,3900,18,71
1075482,4863,active,FARMÁCIA,659955,0916F01,bachelor,classroom,4000,20,197
1075492,5216,active,EDUCAÇÃO FÍSICA,1057193,0915E01,bachelor,classroom,3200,20,169
1075575,832,active,DIREITO,658125,0421D01,bachelor,classroom,4480,0,496
1075612,13782,active,ADMINISTRAÇÃO,1076709,0413A01,bachelor,classroom,3200,0,83
1075632,13488,active,PEDAGOGIA,1042134,0113P01,license,classroom,3320,20,208
1075633,13488,active,ENFERMAGEM,1042134,0913E01,bachelor,classroom,4000,20,359
1075637,12847,active,ODONTOLOGIA,139763,0911O01,bachelor,classroom,4800,0,97
1075667,3644,active,SERVIÇO SOCIAL,659574,0923S01,bachelor,classroom,3178,0,37
1075668,3625,active,SERVIÇO SOCIAL,1069923,0923S01,bachelor,classroom,3012,20,77
1075730,1351,active,GESTÃO FINANCEIRA,692741,0412G01,technology,classroom,2000,17,23
1075731,1351,active,GESTÃO DE RECURSOS HUMANOS,692741,0413G07,technology,classroom,2000,12,41
1075747,1618,active,SISTEMAS PARA INTERNET,658626,0615S03,technology,classroom,2512,14,43
1075750,4045,active,ADMINISTRAÇÃO,1049910,0413A01,bachelor,classroom,3680,16,22
1075751,4045,active,ENGENHARIA DE PRODUÇÃO,1049910,0725E02,bachelor,classroom,4480,14,132
1075756,4277,active,FARMÁCIA,137331,0916F01,bachelor,classroom,4000,20,423
1075850,752,active,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,658077,0612G01,technology,classroom,2000,20,45
1076010,752,active,GESTÃO DO AGRONEGÓCIO,658077,0811A03,technology,classroom,2400,20,19
1076047,5285,active,GESTÃO COMERCIAL,660041,0416G01,technology,classroom,1680,7.14,77
1076048,5285,active,SISTEMAS PARA INTERNET,660041,0615S03,technology,classroom,2010,5.97,43
1076089,1996,extinction,SERVIÇO SOCIAL,658930,0923S01,bachelor,classroom,3000,20,0
1076092,2240,active,SERVIÇO SOCIAL,659051,0923S01,bachelor,classroom,3000,20,32
1076116,1060,active,JOGOS DIGITAIS,1791,0613J01,technology,classroom,2140,0,183
1076117,1434,active,GESTÃO DE RECURSOS HUMANOS,1082441,0413G07,technology,classroom,1600,20,14
1076118,1434,active,PEDAGOGIA,1082441,0113P01,license,classroom,3200,20,46
1076124,13832,active,CIÊNCIAS CONTÁBEIS,1043542,0411C01,bachelor,classroom,3280,8.78,91
1076129,2917,active,CIÊNCIA DA COMPUTAÇÃO,1051172,0614C01,bachelor,classroom,3200,20,6
1076132,3784,active,SERVIÇO SOCIAL,143797,0923S01,bachelor,classroom,3000,20,0
1076160,1656,extinction,LETRAS - PORTUGUÊS E INGLÊS,24308,0115L15,license,classroom,3600,20,1
1076161,1656,extinction,CIÊNCIA DA COMPUTAÇÃO,24308,0614C01,bachelor,classroom,3000,20,0
1076168,4702,active,EDUCAÇÃO FÍSICA,141175,0915E01,bachelor,classroom,3660,0,1127
1076195,2043,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,658956,0615S02,technology,classroom,2520,0,113
1076325,1060,active,FOTOGRAFIA,1791,0211F01,technology,classroom,1750,14.29,98
1076334,1060,active,DESIGN GRÁFICO,1791,0211D01,technology,classroom,1700,3.51,307
1076351,763,active,FISIOTERAPIA,658088,0915F01,bachelor,classroom,4000,20,186
1076355,2908,active,FISIOTERAPIA,659342,0915F01,bachelor,classroom,4000,20,116
1076374,1949,active,ENGENHARIA DE PRODUÇÃO,658897,0725E02,bachelor,classroom,4000,20,238
1076384,1666,active,GESTÃO DE SEGURANÇA PRIVADA,1081853,1032S02,technology,classroom,1920,0,136
1076392,13938,active,ADMINISTRAÇÃO,1043844,0413A01,bachelor,classroom,3000,20,47
1076393,13938,active,PEDAGOGIA,1043844,0113P01,license,classroom,3200,20,89
1076396,1346,active,BANCO DE DADOS,658419,0612B01,technology,classroom,2000,20,0
1076421,3783,active,CIÊNCIA DA COMPUTAÇÃO,1073875,0614C01,bachelor,classroom,3200,20,0
1076449,12723,active,SEGURANÇA NO TRABALHO,1039514,1022S01,technology,classroom,2400,20,6
1076468,1666,active,SERVIÇO SOCIAL,658667,0923S01,bachelor,classroom,3708,0,187
1076544,1060,active,REDES DE COMPUTADORES,1047118,0612R01,technology,classroom,2110,14.08,6
1076585,1805,active,ESTÉTICA E COSMÉTICA,658779,1012E01,technology,classroom,2113,20,311
1076619,234,active,ENFERMAGEM,657797,0913E01,bachelor,classroom,4600,0,105
1076643,13889,active,ADMINISTRAÇÃO,1043743,0413A01,bachelor,classroom,3340,0,31
1076656,4429,active,ADMINISTRAÇÃO,1056379,0413A01,bachelor,classroom,3120,0,157
1076657,4429,active,CIÊNCIAS CONTÁBEIS,1056379,0411C01,bachelor,classroom,3053,0,146
1076690,1657,active,AGRONOMIA,658658,0811A04,bachelor,classroom,4468,0,199
1076715,1647,active,FARMÁCIA,658651,0916F01,bachelor,classroom,4000,20,142
1076720,1656,active,FARMÁCIA,24308,0916F01,bachelor,classroom,4000,20,421
1076748,1556,active,DESIGN GRÁFICO,658576,0211D01,technology,classroom,1600,0,4
1076777,13809,active,ENGENHARIA AMBIENTAL E SANITÁRIA,1073241,0712E02,bachelor,classroom,4001,0,1
1076785,234,active,ENGENHARIA CIVIL,657797,0732E01,bachelor,classroom,4580,0,111
1076970,1612,active,AGRONEGÓCIO,658620,0811A03,technology,classroom,2472,0,60
1077000,13944,active,ADMINISTRAÇÃO,1043862,0413A01,bachelor,classroom,3620,0,58
1077024,12522,active,DIREITO,138153,0421D01,bachelor,classroom,4044,0,200
1077039,3543,active,PSICOLOGIA,659546,0313P01,bachelor,classroom,4216,20,115
1077100,1690,active,GESTÃO PORTUÁRIA,658687,1041G01,technology,classroom,1600,20,78
1077132,763,extinction,ENFERMAGEM,658088,0913E01,bachelor,classroom,4000,20,1
1077149,13982,active,ADMINISTRAÇÃO,1043923,0413A01,bachelor,classroom,3252,0,162
1077150,13982,active,CIÊNCIAS CONTÁBEIS,1043923,0411C01,bachelor,classroom,3280,0,162
1077151,13982,active,DIREITO,1069884,0421D01,bachelor,classroom,4272,0,1006
1077153,13982,active,SISTEMA DE INFORMAÇÃO,1043923,0615S02,bachelor,classroom,3160,0,89
1077155,13982,active,GESTÃO COMERCIAL,1043923,0416G01,technology,classroom,3200,0,0
1077156,13982,active,GESTÃO DE RECURSOS HUMANOS,1043923,0413G07,technology,classroom,3200,0,5
1077163,13982,active,GESTÃO HOSPITALAR,1069882,0413G11,technology,classroom,5120,0,1
1077274,13982,active,REDES DE COMPUTADORES,1043923,0612R01,technology,classroom,4100,0,0
1077291,1690,active,GESTÃO DE RECURSOS HUMANOS,658687,0413G07,technology,classroom,1600,20,108
1077315,1612,active,DIREITO,658620,0421D01,bachelor,classroom,4066,0,214
1077402,12928,active,LETRAS - PORTUGUÊS E INGLÊS,1073375,0115L13,license,classroom,2900,20,25
1077431,3757,active,ENFERMAGEM,707599,0913E01,bachelor,classroom,4420,20,169
1077512,2915,active,ENGENHARIA CIVIL,1072697,0732E01,bachelor,classroom,3633,0,50
1077532,2915,active,ENGENHARIA ELÉTRICA,1072697,0713E05,bachelor,classroom,4280,0,24
1077549,2766,active,ENGENHARIA CIVIL,1063029,0732E01,bachelor,classroom,3708,20,328
1077555,13809,active,DIREITO,1073241,0421D01,bachelor,classroom,3760,0,494
1077609,572,active,CIÊNCIAS ECONÔMICAS,102415,0311E01,bachelor,classroom,3000,0,408
1077618,294,active,DESIGN DE MODA,102258,0212M01,technology,classroom,1947,0,10
1077647,2613,active,FISIOTERAPIA,1066379,0915F01,bachelor,classroom,4000,16,298
1077651,1690,active,GESTÃO FINANCEIRA,658687,0412G01,technology,classroom,1600,20,28
1077696,2613,active,FARMÁCIA,1066379,0916F01,bachelor,classroom,4050,16,332
1077730,1542,active,DIREITO,1034120,0421D01,bachelor,classroom,4300,0,291
1077731,3333,active,GESTÃO AMBIENTAL,139008,0712G01,technology,classroom,1700,30,4
1077735,13481,active,ADMINISTRAÇÃO,1042089,0413A01,bachelor,classroom,3280,0,46
1077769,3337,active,DIREITO,1076225,0421D01,bachelor,classroom,3800,20,859
1077817,572,active,GEOGRAFIA,102415,0114G01,license,classroom,2910,0,196
1077851,13873,active,ENGENHARIA CIVIL,1043692,0732E01,bachelor,classroom,3825,20,66
1077884,2754,active,BIOMEDICINA,659281,0914B01,bachelor,classroom,3200,13,30
1077956,4784,active,LOGÍSTICA,659929,0413L01,technology,classroom,1620,0,268
1078192,1508,active,EDUCAÇÃO FÍSICA,658540,0915E01,bachelor,classroom,3280,20,94
1078380,2023,active,PSICOLOGIA,1065295,0313P01,bachelor,classroom,4380,20,356
1078460,1879,active,CIÊNCIAS CONTÁBEIS,658839,0411C01,bachelor,classroom,3308,20,149
1078530,3332,active,DESIGN GRÁFICO,3662,0211D01,technology,classroom,1630,0,136
1078534,2613,active,BIOMEDICINA,1066379,0914B01,bachelor,classroom,3280,13,228
1078542,1273,active,GESTÃO FINANCEIRA,701928,0412G01,technology,classroom,1600,20,29
1078717,574,active,DIREITO,103257,0421D01,bachelor,classroom,3730,0,203
1078718,574,active,DIREITO,1049594,0421D01,bachelor,classroom,3790,0,254
1078719,574,active,DIREITO,1055091,0421D01,bachelor,classroom,3850,0,206
1078744,14069,active,ADMINISTRAÇÃO,1044161,0413A01,bachelor,classroom,3600,20,31
1078745,14069,active,COMÉRCIO EXTERIOR,1044161,0413C01,technology,classroom,1800,20,1
1078746,14069,active,GESTÃO DE RECURSOS HUMANOS,1044161,0413G07,technology,classroom,1800,20,36
1078747,14069,active,LOGÍSTICA,1044161,0413L01,technology,classroom,1800,20,15
1078773,2538,active,CIÊNCIAS CONTÁBEIS,703520,0411C01,bachelor,classroom,3000,20,65
1078846,1273,active,MARKETING,701928,0414M01,technology,classroom,1600,20,31
1078938,2123,active,ENGENHARIA DE PRODUÇÃO,1055645,0725E02,bachelor,classroom,4440,0,163
1079020,1273,active,SEGURANÇA NO TRABALHO,701928,1022S01,technology,classroom,2400,20,2
1079060,2123,active,LOGÍSTICA,1055645,0413L01,technology,classroom,1810,0,102
1079171,1690,active,PROCESSOS GERENCIAIS,658687,0413G05,technology,classroom,1600,20,52
1079286,572,active,CIÊNCIAS SOCIAIS,102415,0312C02,bachelor,classroom,2420,0,126
1079840,1273,active,ENGENHARIA CIVIL,701928,0732E01,bachelor,classroom,4160,20,425
1080040,1273,active,REDES DE COMPUTADORES,701928,0612R01,technology,classroom,2000,20,12
1080161,14097,active,TEOLOGIA,1044275,0221T01,bachelor,classroom,2924,0,32
1080171,2636,active,ENFERMAGEM,659249,0913E01,bachelor,classroom,4264,0,70
1080800,13811,active,CIÊNCIAS CONTÁBEIS,1043527,0411C01,bachelor,classroom,3600,20,55
1081074,295,active,ADMINISTRAÇÃO,143837,0413A01,bachelor,classroom,3000,0,70
1081078,295,active,CIÊNCIAS CONTÁBEIS,143837,0411C01,bachelor,classroom,3000,0,57
1081154,4522,extinction,CIÊNCIAS BIOLÓGICAS,3877,0511B01,bachelor,classroom,3200,0,1
1081418,14165,active,DIREITO,1044473,0421D01,bachelor,classroom,4342,3,165
1081524,1618,active,PROCESSOS GERENCIAIS,658626,0413G05,technology,classroom,2000,9,20
1081608,3783,active,ENFERMAGEM,1076235,0913E01,bachelor,classroom,4000,20,137
1081609,295,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,143837,0615S02,technology,classroom,2010,0,2
1081809,4450,active,BIOMEDICINA,1041237,0914B01,bachelor,classroom,3200,0,253
1081911,1036,active,EDUCAÇÃO FÍSICA,659514,0114E03,license,classroom,2800,0,137
1081931,1036,active,EDUCAÇÃO FÍSICA,659496,0915E01,bachelor,classroom,3200,0,2
1082305,585,active,CIÊNCIAS RURAIS,1044806,0888P01,bachelor,classroom,2460,0,1
1082313,10,active,PSICOLOGIA,1496,0313P01,bachelor,classroom,4010,0,249
1082424,4450,active,GESTÃO AMBIENTAL,1041237,0712G01,technology,classroom,1680,0,29
1083087,10,active,DIREITO,2068,0421D01,bachelor,classroom,3700,0,286
1083188,6,active,EDUCAÇÃO FÍSICA,663,0915E01,bachelor,classroom,3290,2.14,155
1083222,1449,active,CIÊNCIAS CONTÁBEIS,137270,0411C01,bachelor,classroom,3000,20,81
1083431,570,active,HISTÓRIA,8074,0222H01,bachelor,classroom,2490,0,24
1083438,570,active,GEOGRAFIA,8074,0312G01,bachelor,classroom,2405,0,103
1083678,574,active,CIÊNCIAS ECONÔMICAS,1055091,0311E01,bachelor,classroom,3020,0,136
1083680,574,active,ADMINISTRAÇÃO,1055091,0413A01,bachelor,classroom,3200,0,274
1083696,1327,active,JORNALISMO,658406,0321J01,bachelor,classroom,3240,0,66
1084054,585,active,TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO,1063003,0688P01,bachelor,classroom,2400,20,220
1084137,585,active,CIÊNCIA E TECNOLOGIA,1093792,0588P01,bachelor,classroom,2415,0,99
1084192,584,active,CIÊNCIAS AMBIENTAIS,106560,0521C01,bachelor,classroom,3316,0,172
1084262,584,active,QUÍMICA,231,0531Q01,bachelor,classroom,2800,0,61
1084303,584,active,PSICOLOGIA,230,0114P01,license,classroom,5096,0,160
1084355,1683,active,DESIGN,658683,0212D02,bachelor,classroom,2408,0,39
1084705,582,active,RELAÇÕES PÚBLICAS,143599,0414R01,bachelor,classroom,3230,0,69
1084770,582,active,ENGENHARIA AMBIENTAL E SANITÁRIA,143599,0712E02,bachelor,classroom,3750,0,152
1084792,582,active,CIÊNCIAS BIOLÓGICAS,143600,0114B01,license,classroom,3410,0,86
1084794,582,active,NUTRIÇÃO,143600,0915N01,bachelor,classroom,3430,0,145
1084796,582,active,AGRONEGÓCIO,657977,0811A03,technology,classroom,2400,0,110
1084801,582,active,GESTÃO AMBIENTAL,657977,0712G01,technology,classroom,2100,0,103
1084804,582,active,GESTÃO DE TURISMO,657977,1015T01,technology,classroom,1970,0,101
1085211,3171,active,LOGÍSTICA,659398,0413L01,technology,classroom,1692,0,13
1085524,1552,active,PSICOLOGIA,131796,0313P01,bachelor,classroom,4000,0,387
1085586,14248,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1057273,0615S02,technology,classroom,2300,15,86
1085630,5008,active,CIÊNCIAS CONTÁBEIS,659985,0411C01,bachelor,classroom,3635,0,53
1085778,1632,active,ENGENHARIA MECÂNICA,658637,0715E02,bachelor,classroom,3900,18,333
1085779,1632,active,ENGENHARIA AMBIENTAL,658637,0712E01,bachelor,classroom,3900,18,44
1085806,2754,active,ENFERMAGEM,659281,0913E01,bachelor,classroom,4050,16,184
1086039,14288,active,TEOLOGIA,1045182,0221T01,bachelor,classroom,2800,0,79
1086150,2023,active,FARMÁCIA,1065295,0916F01,bachelor,classroom,4580,20,323
1086313,3778,extinction,EDUCAÇÃO FÍSICA,106566,0114E03,license,classroom,2800,20,0
1086316,2149,active,EDUCAÇÃO FÍSICA,106570,0114E03,license,classroom,2800,20,72
1086317,2149,active,MATEMÁTICA,106570,0114M01,license,classroom,2800,20,109
1086321,2165,extinction,ENFERMAGEM,659018,0913E01,bachelor,classroom,4000,20,1
1086322,2908,active,EDUCAÇÃO FÍSICA,1066110,0114E03,license,classroom,2800,20,82
1086361,4633,active,GESTÃO DE RECURSOS HUMANOS,659891,0413G07,technology,classroom,1656,0,0
1086362,4633,active,AGRONEGÓCIO,659891,0811A03,technology,classroom,2718,0,0
1086363,4633,active,GESTÃO HOSPITALAR,659891,0413G11,technology,classroom,2844,0,0
1086436,2158,active,PSICOLOGIA,659015,0313P01,bachelor,classroom,4220,13.59,317
1087104,3149,active,ENGENHARIA AMBIENTAL E SANITÁRIA,659386,0712E02,bachelor,classroom,4770,18,154
1087196,14313,active,ADMINISTRAÇÃO,1045280,0413A01,bachelor,classroom,3240,0,59
1087197,14313,active,CIÊNCIAS CONTÁBEIS,1045280,0411C01,bachelor,classroom,3060,0,78
1087199,14313,active,DIREITO,1045280,0421D01,bachelor,classroom,3860,0,449
1087200,14313,active,ENFERMAGEM,1045280,0913E01,bachelor,classroom,4100,0,124
1087201,14313,active,FARMÁCIA,1045280,0916F01,bachelor,classroom,4100,0,170
1087337,3368,active,ENGENHARIA CIVIL,1060817,0732E01,bachelor,classroom,4712,12.07,231
1087352,1647,active,EDUCAÇÃO FÍSICA,658651,0114E03,license,classroom,2800,20,18
1087513,2148,active,EDUCAÇÃO FÍSICA,659008,0114E03,license,classroom,2800,20,83
1088265,14321,active,ADMINISTRAÇÃO,1045309,0413A01,bachelor,classroom,3000,0,217
1088266,14321,active,CIÊNCIAS CONTÁBEIS,1045309,0411C01,bachelor,classroom,3000,0,133
1088269,14321,active,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,1045309,0414P01,bachelor,classroom,5400,0,82
1091379,3789,active,AGRONOMIA,147033,0811A04,bachelor,classroom,4860,0,276
1096850,5105,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3000,0,85
1097023,5105,active,PEDAGOGIA,,0113P01,license,distance,3320,0,454
1097032,5105,active,"PROGRAMA ESPECIAL DE FORMAÇÃO PEDAGÓGICA PARA DOCENTES PARA AS DISCIPLINAS DO CURRÍCULO DO ENSINO FUNDAMENTAL, MÉDIO E DA EDUCAÇÃO PROFISSIONAL EM NÍVEL MÉDIO",,0113F01,license,distance,900,0,131
1098645,2021,active,SISTEMA DE INFORMAÇÃO,1082074,0615S02,bachelor,classroom,3000,20,94
1098806,2642,active,CIÊNCIAS BIOLÓGICAS,659252,0114B01,license,classroom,2940,0,0
1099029,1386,active,ENGENHARIA DE PRODUÇÃO,102578,0725E02,bachelor,classroom,4540,15,124
1099030,1386,active,ENGENHARIA AMBIENTAL E SANITÁRIA,102578,0712E02,bachelor,classroom,4540,15,44
1099294,4793,active,EDUCAÇÃO FÍSICA,100207,0915E01,bachelor,classroom,3260,0,1
1099321,2779,active,PEDAGOGIA,141290,0113P01,license,classroom,3200,20,56
1099350,4330,active,LETRAS - LIBRAS,1045488,0115L07,license,classroom,2880,0,78
1099385,2229,active,ADMINISTRAÇÃO,106291,0413A01,bachelor,classroom,3620,2.6,96
1099392,2140,active,ADMINISTRAÇÃO,1096671,0413A01,bachelor,classroom,3060,0,98
1099512,798,active,ENGENHARIA DE PRODUÇÃO,658110,0725E02,bachelor,classroom,3940,7,41
1099586,1468,active,ENGENHARIA DE PRODUÇÃO,658510,0725E02,bachelor,classroom,4852,0,90
1099685,3183,active,GESTÃO DE TURISMO,102405,1015T01,technology,classroom,1890,0,152
1099714,3644,active,CIÊNCIAS CONTÁBEIS,659574,0411C01,bachelor,classroom,3200,0,224
1099716,1984,active,DIREITO,703191,0421D01,bachelor,classroom,4000,0,308
1099720,3339,active,MEDICINA VETERINÁRIA,659460,0841M01,bachelor,classroom,4662,0,181
1099764,1663,active,ENGENHARIA AMBIENTAL E SANITÁRIA,3037,0712E01,bachelor,classroom,3624,15,178
1099766,1468,active,ENGENHARIA,658510,0712E01,bachelor,classroom,4496,0,21
1099769,1468,active,ENGENHARIA CIVIL,658510,0732E01,bachelor,classroom,4496,0,222
1099796,1851,active,GESTÃO FINANCEIRA,,0412G01,technology,distance,1600,0,171
1099815,2613,active,ENFERMAGEM,1066379,0913E01,bachelor,classroom,4030,13,450
1099837,14181,active,GESTÃO DE COOPERATIVAS,1044528,0413G04,technology,classroom,1620,15,47
1099914,1554,active,FARMÁCIA,658575,0916F01,bachelor,classroom,4000,10,141
1099989,13484,active,PEDAGOGIA,1042093,0113P01,license,classroom,3200,0,137
